# $ ../../source/project4 -l 2 -E 1 -c 1e7 -e 10
c,E,CV,Mabs,Chi,M,accs,Eraw
3.8303830000000000e+06,-1.9959988241357109e+00,3.1953723556712887e-02,9.9866357697707853e-01,4.0107403094795657e-03,-1.5936302825781502e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.8403840000000000e+06,-1.9959957035445757e+00,3.1978566602594682e-02,9.9866289099371808e-01,4.0117269227644137e-03,-1.8285974676952119e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.8503850000000000e+06,-1.9959993517516212e+00,3.1949476118052544e-02,9.9866415643563122e-01,4.0077946555108213e-03,-1.9629121935104521e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.8603860000000000e+06,-1.9960003906354225e+00,3.1941176762178003e-02,9.9866463819466333e-01,4.0059467869522081e-03,-2.2060539683041318e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.8703870000000000e+06,-1.9960034911318740e+00,3.1916450538760799e-02,9.9866537583667536e-01,4.0046279705854282e-03,-2.1965683971953125e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.8803880000000000e+06,-1.9959947211341984e+00,3.1986308508388461e-02,9.9866237292800519e-01,4.0138419950039861e-03,-2.2846608540042095e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.8903890000000000e+06,-1.9959911371125700e+00,3.2014844590406710e-02,9.9866157033503156e-01,4.0150636151063956e-03,-2.1709704450464992e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9003900000000000e+06,-1.9959875714705819e+00,3.2043234231235118e-02,9.9866025908750966e-01,4.0193500930927328e-03,-2.0860910767435285e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9103910000000000e+06,-1.9959824896902656e+00,3.2083704265243540e-02,9.9865754803494899e-01,4.0305042304402683e-03,-2.1020324868516682e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9203920000000000e+06,-1.9959759033747468e+00,3.2136162055225626e-02,9.9865510589143969e-01,4.0385432196932136e-03,-2.2101284491846843e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9303930000000000e+06,-1.9959769834194319e+00,3.2127535693028619e-02,9.9865572931296276e-01,4.0358881430675453e-03,-2.1077711490785633e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9403940000000000e+06,-1.9959826260631892e+00,3.2082555354952191e-02,9.9865774537259688e-01,4.0294548022847820e-03,-2.0616513361004063e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9503950000000000e+06,-1.9959786208233827e+00,3.2114447925241763e-02,9.9865557441728481e-01,4.0384506787236596e-03,-1.8541479237725124e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9603960000000000e+06,-1.9959837258328541e+00,3.2073751522867511e-02,9.9865770693621603e-01,4.0307822140341898e-03,-1.8041418679538138e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9703970000000000e+06,-1.9959777230839908e+00,3.2121560147421846e-02,9.9865542108227201e-01,4.0384687496017868e-03,-1.7155879979488149e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9803980000000000e+06,-1.9959747652804789e+00,3.2145107113221272e-02,9.9865377479437312e-01,4.0453696884759083e-03,-1.7066548018296705e-02,0.0000000000000000e+00,-2.0000000000000000e+00
3.9903990000000000e+06,-1.9959718223030831e+00,3.2168535979391066e-02,9.9865251266166966e-01,4.0499846487001001e-03,-1.8603444776074517e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0004000000000000e+06,-1.9959773932098137e+00,3.2124128078013570e-02,9.9865438153420505e-01,4.0443611994911421e-03,-1.9512842619633930e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0104010000000000e+06,-1.9959784479921165e+00,3.2115703810715601e-02,9.9865511900083581e-01,4.0409978718600748e-03,-1.8550680332496176e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0204020000000000e+06,-1.9959824823095653e+00,3.2083539150788098e-02,9.9865684772608054e-01,4.0346771847632468e-03,-2.0989739062822962e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0304030000000000e+06,-1.9959894739819481e+00,3.2027810539062784e-02,9.9865918815877552e-01,4.0276501531217868e-03,-2.1341585959089856e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0404040000000000e+06,-1.9959855410176481e+00,3.2059128352852184e-02,9.9865817574766824e-01,4.0297795634498534e-03,-1.9675427773769644e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0504050000000000e+06,-1.9959870590431157e+00,3.2047013336658381e-02,9.9865889656221263e-01,4.0269792149967287e-03,-1.9502043750783873e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0604060000000000e+06,-1.9959944803426857e+00,3.1987861510383908e-02,9.9866133779529442e-01,4.0197780675987893e-03,-1.9453885913126228e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0704070000000000e+06,-1.9959974430018883e+00,3.1964235773882521e-02,9.9866278432723288e-01,4.0140758079116878e-03,-1.7377661840439190e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0804080000000000e+06,-1.9959979403974955e+00,3.1960253266106520e-02,9.9866312093498699e-01,4.0125559531802857e-03,-1.8121512136435678e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.0904090000000000e+06,-1.9959999022100527e+00,3.1944602386037246e-02,9.9866345589673378e-01,4.0125103788266614e-03,-1.8619450420496772e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1004100000000000e+06,-1.9960023422099449e+00,3.1925141363982945e-02,9.9866427698169036e-01,4.0100314530491232e-03,-1.9261530762479086e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1104110000000000e+06,-1.9960018509138522e+00,3.1929037031334317e-02,9.9866448585807421e-01,4.0082879437273178e-03,-1.8365235322481840e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1204120000000000e+06,-1.9959999058344535e+00,3.1944516541670964e-02,9.9866432967843199e-01,4.0072770924446388e-03,-1.6874198955781752e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1304130000000000e+06,-1.9960042649581009e+00,3.1909764167252774e-02,9.9866586900458165e-01,4.0024155226938696e-03,-1.7062132420944780e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1404140000000000e+06,-1.9960086030231343e+00,3.1875179528146447e-02,9.9866715937209039e-01,3.9990239785669957e-03,-1.6030195113763027e-02,1.0000000000000000e+00,-2.0000000000000000e+00
4.1504150000000000e+06,-1.9960052100926993e+00,3.1902195961878377e-02,9.9866615458824992e-01,4.0016478694377966e-03,-1.5848810935604855e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1604160000000000e+06,-1.9960071214186497e+00,3.1886947888517980e-02,9.9866623626005824e-01,4.0030688776431234e-03,-1.4600734976169399e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1704170000000000e+06,-1.9960051870224689e+00,3.1902342807507367e-02,9.9866547829373054e-01,4.0056730367328264e-03,-1.5696665649979569e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1804180000000000e+06,-1.9960061324143163e+00,3.1894791525699517e-02,9.9866615922030599e-01,4.0025389896656272e-03,-1.5263099854583606e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.1904190000000000e+06,-1.9960027777711489e+00,3.1921503172879895e-02,9.9866468913543072e-01,4.0079880184107353e-03,-1.3480900436950084e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2004200000000000e+06,-1.9959975345269785e+00,3.1963263166835176e-02,9.9866298797903352e-01,4.0129323920825577e-03,-1.4682134676820911e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2104210000000000e+06,-1.9959908911526949e+00,3.2016179169787051e-02,9.9866010737191513e-01,4.0235406850817057e-03,-1.4098739030764685e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2204220000000000e+06,-1.9959980219945299e+00,3.1959342928274737e-02,9.9866245317697577e-01,4.0166206939313831e-03,-1.5148754399154774e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2304230000000000e+06,-1.9960013369849854e+00,3.1932911167974254e-02,9.9866360597331605e-01,4.0130301160790083e-03,-1.3550328643957778e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2404240000000000e+06,-1.9959999198191687e+00,3.1944185312024587e-02,9.9866322046309142e-01,4.0139207744478433e-03,-1.3574025183855825e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2504250000000000e+06,-1.9960022736598018e+00,3.1925412132862263e-02,9.9866401312248021e-01,4.0115260233504202e-03,-1.5683758954417638e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2604260000000000e+06,-1.9960083719504453e+00,3.1876803020349342e-02,9.9866585829509180e-01,4.0065718811552742e-03,-1.4349769048428827e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2704270000000000e+06,-1.9960106949717802e+00,3.1858275418978010e-02,9.9866628981050565e-01,4.0063093154962814e-03,-1.3386394493466448e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2804280000000000e+06,-1.9960181468216078e+00,3.1798880711843225e-02,9.9866893871838247e-01,3.9978948587493512e-03,-1.4642374963759390e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.2904290000000000e+06,-1.9960129777504301e+00,3.1840051088142474e-02,9.9866726334484734e-01,4.0027590882063535e-03,-1.4083236606206386e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3004300000000000e+06,-1.9960129484996934e+00,3.1840266815716944e-02,9.9866745604674523e-01,4.0015745964181448e-03,-1.4580549206693950e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3104310000000000e+06,-1.9960166313182328e+00,3.1810904417001851e-02,9.9866892383158767e-01,3.9964652653350363e-03,-1.5446631443510635e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3204320000000000e+06,-1.9960156679102949e+00,3.1818563791004451e-02,9.9866807023293780e-01,4.0006132826864160e-03,-1.6014056956922967e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3304330000000000e+06,-1.9960174800435246e+00,3.1804107367619849e-02,9.9866895250903842e-01,3.9971400881406716e-03,-1.4655146932494371e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3404340000000000e+06,-1.9960160583353013e+00,3.1815418702763054e-02,9.9866821797404637e-01,4.0001167019347861e-03,-1.4218077722803642e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3504350000000000e+06,-1.9960114250880259e+00,3.1852319977975441e-02,9.9866656736604642e-01,4.0053684464838035e-03,-1.3595220330146979e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3604360000000000e+06,-1.9960164451784195e+00,3.1812302467393749e-02,9.9866824969206003e-01,4.0003114612048307e-03,-1.2815488024452652e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3704370000000000e+06,-1.9960200694302710e+00,3.1783407105820061e-02,9.9866935229226972e-01,3.9973308044487510e-03,-1.3483462031636261e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3804380000000000e+06,-1.9960200245227122e+00,3.1783748219664787e-02,9.9866908012890976e-01,3.9989149347254838e-03,-1.5400089808555281e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.3904390000000000e+06,-1.9960140578485479e+00,3.1831274852210711e-02,9.9866687317643144e-01,4.0061654176946071e-03,-1.3590468359591202e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4004400000000000e+06,-1.9960135723068946e+00,3.1835127136780272e-02,9.9866728963594698e-01,4.0031845244890008e-03,-1.4490285156158567e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4104410000000000e+06,-1.9960185306110603e+00,3.1795602242619125e-02,9.9866906461770644e-01,3.9975108191718789e-03,-1.6072575203517479e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4204420000000000e+06,-1.9960198469244981e+00,3.1785097239831472e-02,9.9866958734585498e-01,3.9956953024118391e-03,-1.6245241133617454e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4304430000000000e+06,-1.9960243172565035e+00,3.1749460503558424e-02,9.9867101056013929e-01,3.9916404669861905e-03,-1.6511926371095925e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4404440000000000e+06,-1.9960211105443497e+00,3.1774995901168168e-02,9.9867017533192126e-01,3.9934352245536431e-03,-1.6959599678860293e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4504450000000000e+06,-1.9960156712735562e+00,3.1818320616695317e-02,9.9866810802357342e-01,4.0003767813399094e-03,-1.7385375275590975e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4604460000000000e+06,-1.9960201208984680e+00,3.1782849246555500e-02,9.9866997336808028e-01,3.9936531931794583e-03,-1.8573404354775103e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4704470000000000e+06,-1.9960191820130377e+00,3.1790314383602691e-02,9.9866936975750475e-01,3.9963285440953733e-03,-1.9597744113664030e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4804480000000000e+06,-1.9960142298556012e+00,3.1829757857890328e-02,9.9866720649472074e-01,4.0043319179954295e-03,-1.8646721894885747e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.4904490000000000e+06,-1.9960110813194252e+00,3.1854829806071905e-02,9.9866572095384865e-01,4.0100797846935876e-03,-1.8826996908988876e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5004500000000000e+06,-1.9960132795874894e+00,3.1837297955783939e-02,9.9866668622030597e-01,4.0064957640062460e-03,-1.8592733467675725e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5104510000000000e+06,-1.9960132510294999e+00,3.1837509742960179e-02,9.9866676037514723e-01,4.0060220825508530e-03,-1.8439545392668833e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5204520000000000e+06,-1.9960149923359281e+00,3.1823619120464386e-02,9.9866782967952472e-01,4.0013579822426593e-03,-1.7406479851642859e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5304530000000000e+06,-1.9960167259544539e+00,3.1809789801242161e-02,9.9866801134723215e-01,4.0020025538116677e-03,-1.7696830597619128e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5404540000000000e+06,-1.9960206543631736e+00,3.1778472095167487e-02,9.9866940354965206e-01,3.9975916030656755e-03,-1.6656627268913069e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5504550000000000e+06,-1.9960236864694143e+00,3.1754296245226854e-02,9.9867067975314949e-01,3.9929790985997471e-03,-1.5370801015988323e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5604560000000000e+06,-1.9960166185463837e+00,3.1810599173734744e-02,9.9866756482423757e-01,4.0045666204693298e-03,-1.4302216427468623e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5704570000000000e+06,-1.9960187710263853e+00,3.1793432554177770e-02,9.9866796427833771e-01,4.0043256735673438e-03,-1.4105181811498566e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5804580000000000e+06,-1.9960226606605598e+00,3.1762424017307112e-02,9.9866912610532288e-01,4.0012557657451708e-03,-1.5283436187151085e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.5904590000000000e+06,-1.9960256619721377e+00,3.1738493765990583e-02,9.9867017394808788e-01,3.9979802214302751e-03,-1.4018995959001841e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6004600000000000e+06,-1.9960277807545390e+00,3.1721595700517469e-02,9.9867099986501329e-01,3.9951513390090732e-03,-1.3496937582858724e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6104610000000000e+06,-1.9960255523753418e+00,3.1739336812725227e-02,9.9867041235870146e-01,3.9964408068962065e-03,-1.4662336794743769e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6204620000000000e+06,-1.9960246322167978e+00,3.1746653797416258e-02,9.9866961096671691e-01,4.0003195345668097e-03,-1.4218735695396102e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6304630000000000e+06,-1.9960263075715685e+00,3.1733289270830412e-02,9.9867043274806311e-01,3.9970720099704593e-03,-1.4622216309675034e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6404640000000000e+06,-1.9960072880784319e+00,3.1884824254102995e-02,9.9866316988312565e-01,4.0215513128520897e-03,-1.3619246388554570e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6504650000000000e+06,-1.9960141543108891e+00,3.1830098695099451e-02,9.9866550721047576e-01,4.0144176293659406e-03,-1.5503640933276221e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6604660000000000e+06,-1.9960179870772330e+00,3.1799543953889398e-02,9.9866686893581469e-01,4.0100936510714114e-03,-1.6920443638896356e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6704670000000000e+06,-1.9960205187585458e+00,3.1779356424269878e-02,9.9866801071757849e-01,4.0057858948086000e-03,-1.6123258147273778e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6804680000000000e+06,-1.9960226123121685e+00,3.1762659987666808e-02,9.9866904079279406e-01,4.0017090542776579e-03,-1.7840451118148883e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.6904690000000000e+06,-1.9960234177458074e+00,3.1756227566418715e-02,9.9866889388247637e-01,4.0033934743752830e-03,-1.7483892837802689e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7004700000000000e+06,-1.9960148589680884e+00,3.1824410702006034e-02,9.9866640740131662e-01,4.0097261734923784e-03,-1.7311174372045636e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7104710000000000e+06,-1.9960182249639207e+00,3.1797575547725998e-02,9.9866764661300733e-01,4.0056692104886160e-03,-1.6358692629300481e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7204720000000000e+06,-1.9960147977009883e+00,3.1824870038679620e-02,9.9866686805934080e-01,4.0069040691110835e-03,-1.7486208450315149e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7304730000000000e+06,-1.9960122305126939e+00,3.1845311340612525e-02,9.9866577570403237e-01,4.0108784621182281e-03,-1.7428205774317276e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7404740000000000e+06,-1.9960109398550565e+00,3.1855581148816370e-02,9.9866542628202082e-01,4.0116797144360561e-03,-1.6472962040643691e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7504750000000000e+06,-1.9960126017110742e+00,3.1842325112197756e-02,9.9866592035391899e-01,4.0103815248797581e-03,-1.5207665942667519e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7604760000000000e+06,-1.9960113156965482e+00,3.1852558047305024e-02,9.9866536203275857e-01,4.0124385928312911e-03,-1.5526102796217262e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7704770000000000e+06,-1.9960117120584395e+00,3.1849385706916422e-02,9.9866533011016945e-01,4.0130252686414458e-03,-1.6105128469575732e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7804780000000000e+06,-1.9960070863339978e+00,3.1886229793723686e-02,9.9866404321417002e-01,4.0161062958361526e-03,-1.5334164911434422e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.7904790000000000e+06,-1.9960074898705138e+00,3.1883000416462082e-02,9.9866370105647251e-01,4.0185582477825221e-03,-1.4606813110195868e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.8004800000000000e+06,-1.9960099748545508e+00,3.1863185973511676e-02,9.9866461020179065e-01,4.0155972059392475e-03,-1.5002382057927232e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.8104810000000000e+06,-1.9960082919098168e+00,3.1876581941441273e-02,9.9866426828801835e-01,4.0159612244989873e-03,-1.6161927561370276e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.8204820000000000e+06,-1.9960053712571360e+00,3.1899840060448881e-02,9.9866330544741144e-01,4.0188064604040896e-03,-1.5255453147440095e-02,0.0000000000000000e+00,-2.0000000000000000e+00
4.8304830000000000e+06,-1.9960045328884908e+00,3.1906506470999574e-02,9.9866348519834702e-01,4.0168906491913070e-03,-1.6093244679507644e-02,0.0000000000000000e+00,-2.0000000000000000e+00
