euler_pos0,euler_pos1,euler_pos2,verlet_pos0,verlet_pos1,verlet_pos2
-0.926401,0.37975,0,-0.925554,0.378616,0
-0.92664,0.379168,0,-0.925791,0.378035,0
-0.926878,0.378587,0,-0.926029,0.377453,0
-0.927115,0.378005,0,-0.926266,0.376871,0
-0.927353,0.377422,0,-0.926502,0.376289,0
-0.92759,0.37684,0,-0.926739,0.375707,0
-0.927827,0.376258,0,-0.926975,0.375124,0
-0.928063,0.375675,0,-0.92721,0.374542,0
-0.928299,0.375093,0,-0.927445,0.373959,0
-0.928534,0.37451,0,-0.92768,0.373376,0
-0.92877,0.373927,0,-0.927914,0.372793,0
-0.929004,0.373344,0,-0.928148,0.37221,0
-0.929239,0.37276,0,-0.928382,0.371627,0
-0.929473,0.372177,0,-0.928615,0.371044,0
-0.929707,0.371593,0,-0.928848,0.37046,0
-0.92994,0.37101,0,-0.929081,0.369877,0
-0.930173,0.370426,0,-0.929313,0.369293,0
-0.930406,0.369842,0,-0.929545,0.368709,0
-0.930638,0.369258,0,-0.929777,0.368125,0
-0.93087,0.368673,0,-0.930008,0.36754,0
-0.931101,0.368089,0,-0.930238,0.366956,0
-0.931333,0.367504,0,-0.930469,0.366371,0
-0.931563,0.36692,0,-0.930699,0.365787,0
-0.931794,0.366335,0,-0.930928,0.365202,0
-0.932024,0.36575,0,-0.931158,0.364617,0
-0.932254,0.365164,0,-0.931387,0.364032,0
-0.932483,0.364579,0,-0.931615,0.363446,0
-0.932712,0.363994,0,-0.931843,0.362861,0
-0.93294,0.363408,0,-0.932071,0.362275,0
-0.933169,0.362822,0,-0.932299,0.36169,0
-0.933397,0.362236,0,-0.932526,0.361104,0
-0.933624,0.36165,0,-0.932752,0.360518,0
-0.933851,0.361064,0,-0.932979,0.359932,0
-0.934078,0.360478,0,-0.933205,0.359345,0
-0.934304,0.359891,0,-0.93343,0.358759,0
-0.93453,0.359305,0,-0.933655,0.358172,0
-0.934756,0.358718,0,-0.93388,0.357586,0
-0.934981,0.358131,0,-0.934105,0.356999,0
-0.935206,0.357544,0,-0.934329,0.356412,0
-0.935431,0.356957,0,-0.934553,0.355825,0
-0.935655,0.35637,0,-0.934776,0.355238,0
-0.935879,0.355782,0,-0.934999,0.35465,0
-0.936102,0.355195,0,-0.935222,0.354063,0
-0.936325,0.354607,0,-0.935444,0.353475,0
-0.936548,0.354019,0,-0.935666,0.352887,0
-0.93677,0.353431,0,-0.935887,0.352299,0
-0.936992,0.352843,0,-0.936109,0.351711,0
-0.937214,0.352254,0,-0.936329,0.351123,0
-0.937435,0.351666,0,-0.93655,0.350534,0
-0.937656,0.351077,0,-0.93677,0.349946,0
-0.937876,0.350489,0,-0.93699,0.349357,0
-0.938097,0.3499,0,-0.937209,0.348768,0
-0.938316,0.349311,0,-0.937428,0.348179,0
-0.938536,0.348722,0,-0.937647,0.34759,0
-0.938755,0.348133,0,-0.937865,0.347001,0
-0.938973,0.347543,0,-0.938083,0.346412,0
-0.939192,0.346954,0,-0.9383,0.345822,0
-0.93941,0.346364,0,-0.938517,0.345233,0
-0.939627,0.345774,0,-0.938734,0.344643,0
-0.939844,0.345184,0,-0.93895,0.344053,0
-0.940061,0.344594,0,-0.939166,0.343463,0
-0.940277,0.344004,0,-0.939382,0.342873,0
-0.940493,0.343413,0,-0.939597,0.342283,0
-0.940709,0.342823,0,-0.939812,0.341692,0
-0.940924,0.342232,0,-0.940026,0.341102,0
-0.941139,0.341642,0,-0.940241,0.340511,0
-0.941354,0.341051,0,-0.940454,0.33992,0
-0.941568,0.34046,0,-0.940668,0.339329,0
-0.941782,0.339869,0,-0.940881,0.338738,0
-0.941995,0.339277,0,-0.941093,0.338147,0
-0.942209,0.338686,0,-0.941306,0.337555,0
-0.942421,0.338094,0,-0.941518,0.336964,0
-0.942634,0.337502,0,-0.941729,0.336372,0
-0.942846,0.336911,0,-0.94194,0.33578,0
-0.943057,0.336319,0,-0.942151,0.335189,0
-0.943268,0.335727,0,-0.942362,0.334596,0
-0.943479,0.335134,0,-0.942572,0.334004,0
-0.94369,0.334542,0,-0.942781,0.333412,0
-0.9439,0.333949,0,-0.942991,0.33282,0
-0.944109,0.333357,0,-0.943199,0.332227,0
-0.944319,0.332764,0,-0.943408,0.331634,0
-0.944528,0.332171,0,-0.943616,0.331042,0
-0.944736,0.331578,0,-0.943824,0.330449,0
-0.944945,0.330985,0,-0.944031,0.329855,0
-0.945153,0.330392,0,-0.944239,0.329262,0
-0.94536,0.329798,0,-0.944445,0.328669,0
-0.945567,0.329205,0,-0.944652,0.328075,0
-0.945774,0.328611,0,-0.944858,0.327482,0
-0.94598,0.328017,0,-0.945063,0.326888,0
-0.946186,0.327423,0,-0.945268,0.326294,0
-0.946392,0.326829,0,-0.945473,0.3257,0
-0.946597,0.326235,0,-0.945678,0.325106,0
-0.946802,0.325641,0,-0.945882,0.324512,0
-0.947007,0.325046,0,-0.946085,0.323917,0
-0.947211,0.324452,0,-0.946289,0.323323,0
-0.947415,0.323857,0,-0.946492,0.322728,0
-0.947618,0.323262,0,-0.946694,0.322134,0
-0.947821,0.322667,0,-0.946896,0.321539,0
-0.948024,0.322072,0,-0.947098,0.320944,0
-0.948226,0.321477,0,-0.9473,0.320349,0
-0.948428,0.320882,0,-0.947501,0.319753,0
-0.948629,0.320286,0,-0.947702,0.319158,0
-0.94883,0.31969,0,-0.947902,0.318562,0
-0.949031,0.319095,0,-0.948102,0.317967,0
-0.949232,0.318499,0,-0.948302,0.317371,0
-0.949432,0.317903,0,-0.948501,0.316775,0
-0.949631,0.317307,0,-0.9487,0.316179,0
-0.949831,0.316711,0,-0.948898,0.315583,0
-0.950029,0.316114,0,-0.949096,0.314987,0
-0.950228,0.315518,0,-0.949294,0.31439,0
-0.950426,0.314921,0,-0.949491,0.313794,0
-0.950624,0.314324,0,-0.949688,0.313197,0
-0.950821,0.313728,0,-0.949885,0.3126,0
-0.951018,0.313131,0,-0.950081,0.312003,0
-0.951215,0.312533,0,-0.950277,0.311406,0
-0.951411,0.311936,0,-0.950472,0.310809,0
-0.951607,0.311339,0,-0.950667,0.310212,0
-0.951803,0.310741,0,-0.950862,0.309615,0
-0.951998,0.310144,0,-0.951057,0.309017,0
-0.952193,0.309546,0,-0.951251,0.308419,0
-0.952387,0.308948,0,-0.951444,0.307822,0
-0.952581,0.30835,0,-0.951637,0.307224,0
-0.952775,0.307752,0,-0.95183,0.306626,0
-0.952968,0.307154,0,-0.952023,0.306028,0
-0.953161,0.306556,0,-0.952215,0.305429,0
-0.953354,0.305957,0,-0.952406,0.304831,0
-0.953546,0.305359,0,-0.952598,0.304233,0
-0.953737,0.30476,0,-0.952789,0.303634,0
-0.953929,0.304161,0,-0.952979,0.303035,0
-0.95412,0.303562,0,-0.95317,0.302436,0
-0.954311,0.302963,0,-0.953359,0.301838,0
-0.954501,0.302364,0,-0.953549,0.301238,0
-0.954691,0.301765,0,-0.953738,0.300639,0
-0.95488,0.301165,0,-0.953927,0.30004,0
-0.955069,0.300566,0,-0.954115,0.299441,0
-0.955258,0.299966,0,-0.954303,0.298841,0
-0.955447,0.299366,0,-0.954491,0.298241,0
-0.955635,0.298767,0,-0.954678,0.297642,0
-0.955822,0.298167,0,-0.954865,0.297042,0
-0.956009,0.297566,0,-0.955051,0.296442,0
-0.956196,0.296966,0,-0.955237,0.295841,0
-0.956383,0.296366,0,-0.955423,0.295241,0
-0.956569,0.295765,0,-0.955608,0.294641,0
-0.956755,0.295165,0,-0.955793,0.29404,0
-0.95694,0.294564,0,-0.955978,0.29344,0
-0.957125,0.293963,0,-0.956162,0.292839,0
-0.95731,0.293362,0,-0.956346,0.292238,0
-0.957494,0.292761,0,-0.956529,0.291637,0
-0.957678,0.29216,0,-0.956712,0.291036,0
-0.957861,0.291559,0,-0.956895,0.290435,0
-0.958044,0.290957,0,-0.957077,0.289834,0
-0.958227,0.290356,0,-0.957259,0.289232,0
-0.958409,0.289754,0,-0.95744,0.288631,0
-0.958591,0.289153,0,-0.957622,0.288029,0
-0.958773,0.288551,0,-0.957802,0.287427,0
-0.958954,0.287949,0,-0.957983,0.286826,0
-0.959135,0.287347,0,-0.958163,0.286224,0
-0.959316,0.286744,0,-0.958343,0.285622,0
-0.959496,0.286142,0,-0.958522,0.285019,0
-0.959675,0.28554,0,-0.958701,0.284417,0
-0.959855,0.284937,0,-0.958879,0.283815,0
-0.960034,0.284334,0,-0.959057,0.283212,0
-0.960212,0.283732,0,-0.959235,0.282609,0
-0.96039,0.283129,0,-0.959412,0.282007,0
-0.960568,0.282526,0,-0.959589,0.281404,0
-0.960746,0.281923,0,-0.959766,0.280801,0
-0.960923,0.28132,0,-0.959942,0.280198,0
-0.961099,0.280716,0,-0.960118,0.279594,0
-0.961276,0.280113,0,-0.960294,0.278991,0
-0.961452,0.279509,0,-0.960469,0.278388,0
-0.961627,0.278906,0,-0.960644,0.277784,0
-0.961802,0.278302,0,-0.960818,0.277181,0
-0.961977,0.277698,0,-0.960992,0.276577,0
-0.962152,0.277094,0,-0.961165,0.275973,0
-0.962326,0.27649,0,-0.961339,0.275369,0
-0.962499,0.275886,0,-0.961511,0.274765,0
-0.962672,0.275281,0,-0.961684,0.274161,0
-0.962845,0.274677,0,-0.961856,0.273556,0
-0.963018,0.274072,0,-0.962028,0.272952,0
-0.96319,0.273468,0,-0.962199,0.272347,0
-0.963362,0.272863,0,-0.96237,0.271743,0
-0.963533,0.272258,0,-0.96254,0.271138,0
-0.963704,0.271653,0,-0.962711,0.270533,0
-0.963875,0.271048,0,-0.96288,0.269928,0
-0.964045,0.270443,0,-0.96305,0.269323,0
-0.964215,0.269838,0,-0.963219,0.268718,0
-0.964384,0.269232,0,-0.963388,0.268113,0
-0.964553,0.268627,0,-0.963556,0.267508,0
-0.964722,0.268021,0,-0.963724,0.266902,0
-0.96489,0.267416,0,-0.963891,0.266296,0
-0.965058,0.26681,0,-0.964058,0.265691,0
-0.965226,0.266204,0,-0.964225,0.265085,0
-0.965393,0.265598,0,-0.964391,0.264479,0
-0.96556,0.264992,0,-0.964557,0.263873,0
-0.965726,0.264385,0,-0.964723,0.263267,0
-0.965892,0.263779,0,-0.964888,0.262661,0
-0.966058,0.263173,0,-0.965053,0.262054,0
-0.966223,0.262566,0,-0.965218,0.261448,0
-0.966388,0.261959,0,-0.965382,0.260842,0
-0.966553,0.261353,0,-0.965545,0.260235,0
-0.966717,0.260746,0,-0.965709,0.259628,0
-0.966881,0.260139,0,-0.965872,0.259021,0
-0.967044,0.259532,0,-0.966034,0.258414,0
-0.967207,0.258925,0,-0.966196,0.257807,0
-0.96737,0.258317,0,-0.966358,0.2572,0
-0.967532,0.25771,0,-0.96652,0.256593,0
-0.967694,0.257103,0,-0.966681,0.255986,0
-0.967855,0.256495,0,-0.966841,0.255378,0
-0.968016,0.255887,0,-0.967002,0.254771,0
-0.968177,0.25528,0,-0.967161,0.254163,0
-0.968337,0.254672,0,-0.967321,0.253555,0
-0.968497,0.254064,0,-0.96748,0.252948,0
-0.968657,0.253456,0,-0.967639,0.25234,0
-0.968816,0.252847,0,-0.967797,0.251732,0
-0.968975,0.252239,0,-0.967955,0.251123,0
-0.969133,0.251631,0,-0.968113,0.250515,0
-0.969291,0.251022,0,-0.96827,0.249907,0
-0.969449,0.250414,0,-0.968427,0.249298,0
-0.969606,0.249805,0,-0.968583,0.24869,0
-0.969763,0.249196,0,-0.968739,0.248081,0
-0.96992,0.248587,0,-0.968895,0.247473,0
-0.970076,0.247979,0,-0.96905,0.246864,0
-0.970231,0.247369,0,-0.969205,0.246255,0
-0.970387,0.24676,0,-0.96936,0.245646,0
-0.970542,0.246151,0,-0.969514,0.245037,0
-0.970696,0.245542,0,-0.969668,0.244427,0
-0.970851,0.244932,0,-0.969821,0.243818,0
-0.971004,0.244323,0,-0.969974,0.243209,0
-0.971158,0.243713,0,-0.970127,0.242599,0
-0.971311,0.243103,0,-0.970279,0.24199,0
-0.971464,0.242493,0,-0.970431,0.24138,0
-0.971616,0.241883,0,-0.970582,0.24077,0
-0.971768,0.241273,0,-0.970733,0.24016,0
-0.971919,0.240663,0,-0.970884,0.23955,0
-0.972071,0.240053,0,-0.971034,0.23894,0
-0.972221,0.239443,0,-0.971184,0.23833,0
-0.972372,0.238832,0,-0.971334,0.23772,0
-0.972522,0.238222,0,-0.971483,0.237109,0
-0.972671,0.237611,0,-0.971632,0.236499,0
-0.972821,0.237001,0,-0.97178,0.235888,0
-0.972969,0.23639,0,-0.971928,0.235278,0
-0.973118,0.235779,0,-0.972076,0.234667,0
-0.973266,0.235168,0,-0.972223,0.234056,0
-0.973414,0.234557,0,-0.97237,0.233445,0
-0.973561,0.233946,0,-0.972516,0.232834,0
-0.973708,0.233334,0,-0.972663,0.232223,0
-0.973854,0.232723,0,-0.972808,0.231612,0
-0.974001,0.232112,0,-0.972954,0.231001,0
-0.974146,0.2315,0,-0.973099,0.230389,0
-0.974292,0.230889,0,-0.973243,0.229778,0
-0.974437,0.230277,0,-0.973387,0.229166,0
-0.974581,0.229665,0,-0.973531,0.228555,0
-0.974726,0.229053,0,-0.973674,0.227943,0
-0.974869,0.228441,0,-0.973818,0.227331,0
-0.975013,0.227829,0,-0.97396,0.226719,0
-0.975156,0.227217,0,-0.974102,0.226107,0
-0.975299,0.226605,0,-0.974244,0.225495,0
-0.975441,0.225992,0,-0.974386,0.224883,0
-0.975583,0.22538,0,-0.974527,0.224271,0
-0.975725,0.224767,0,-0.974668,0.223658,0
-0.975866,0.224155,0,-0.974808,0.223046,0
-0.976007,0.223542,0,-0.974948,0.222433,0
-0.976147,0.222929,0,-0.975087,0.221821,0
-0.976287,0.222316,0,-0.975227,0.221208,0
-0.976427,0.221703,0,-0.975365,0.220595,0
-0.976566,0.22109,0,-0.975504,0.219982,0
-0.976705,0.220477,0,-0.975642,0.219369,0
-0.976843,0.219864,0,-0.97578,0.218756,0
-0.976981,0.219251,0,-0.975917,0.218143,0
-0.977119,0.218637,0,-0.976054,0.21753,0
-0.977256,0.218024,0,-0.97619,0.216917,0
-0.977393,0.21741,0,-0.976326,0.216303,0
-0.97753,0.216797,0,-0.976462,0.21569,0
-0.977666,0.216183,0,-0.976597,0.215076,0
-0.977802,0.215569,0,-0.976732,0.214463,0
-0.977937,0.214955,0,-0.976867,0.213849,0
-0.978072,0.214341,0,-0.977001,0.213235,0
-0.978207,0.213727,0,-0.977135,0.212621,0
-0.978341,0.213113,0,-0.977268,0.212007,0
-0.978475,0.212499,0,-0.977401,0.211393,0
-0.978608,0.211884,0,-0.977534,0.210779,0
-0.978741,0.21127,0,-0.977666,0.210165,0
-0.978874,0.210655,0,-0.977798,0.20955,0
-0.979006,0.210041,0,-0.977929,0.208936,0
-0.979138,0.209426,0,-0.97806,0.208321,0
-0.97927,0.208811,0,-0.978191,0.207707,0
-0.979401,0.208196,0,-0.978321,0.207092,0
-0.979532,0.207581,0,-0.978451,0.206477,0
-0.979662,0.206966,0,-0.978581,0.205863,0
-0.979792,0.206351,0,-0.97871,0.205248,0
-0.979922,0.205736,0,-0.978839,0.204633,0
-0.980051,0.205121,0,-0.978967,0.204018,0
-0.98018,0.204506,0,-0.979095,0.203403,0
-0.980308,0.20389,0,-0.979223,0.202787,0
-0.980436,0.203275,0,-0.97935,0.202172,0
-0.980564,0.202659,0,-0.979477,0.201557,0
-0.980691,0.202044,0,-0.979603,0.200941,0
-0.980818,0.201428,0,-0.979729,0.200326,0
-0.980944,0.200812,0,-0.979855,0.19971,0
-0.981071,0.200196,0,-0.97998,0.199094,0
-0.981196,0.19958,0,-0.980105,0.198479,0
-0.981322,0.198964,0,-0.98023,0.197863,0
-0.981447,0.198348,0,-0.980354,0.197247,0
-0.981571,0.197732,0,-0.980478,0.196631,0
-0.981695,0.197115,0,-0.980601,0.196015,0
-0.981819,0.196499,0,-0.980724,0.195398,0
-0.981943,0.195883,0,-0.980847,0.194782,0
-0.982066,0.195266,0,-0.980969,0.194166,0
-0.982188,0.19465,0,-0.981091,0.19355,0
-0.982311,0.194033,0,-0.981212,0.192933,0
-0.982432,0.193416,0,-0.981333,0.192316,0
-0.982554,0.192799,0,-0.981454,0.1917,0
-0.982675,0.192182,0,-0.981574,0.191083,0
-0.982796,0.191565,0,-0.981694,0.190466,0
-0.982916,0.190948,0,-0.981813,0.18985,0
-0.983036,0.190331,0,-0.981932,0.189233,0
-0.983155,0.189714,0,-0.982051,0.188616,0
-0.983275,0.189097,0,-0.982169,0.187999,0
-0.983393,0.188479,0,-0.982287,0.187381,0
-0.983512,0.187862,0,-0.982405,0.186764,0
-0.98363,0.187245,0,-0.982522,0.186147,0
-0.983747,0.186627,0,-0.982639,0.185529,0
-0.983865,0.186009,0,-0.982755,0.184912,0
-0.983981,0.185392,0,-0.982871,0.184294,0
-0.984098,0.184774,0,-0.982987,0.183677,0
-0.984214,0.184156,0,-0.983102,0.183059,0
-0.98433,0.183538,0,-0.983217,0.182441,0
-0.984445,0.18292,0,-0.983331,0.181824,0
-0.98456,0.182302,0,-0.983445,0.181206,0
-0.984674,0.181684,0,-0.983559,0.180588,0
-0.984788,0.181065,0,-0.983672,0.17997,0
-0.984902,0.180447,0,-0.983785,0.179352,0
-0.985015,0.179829,0,-0.983898,0.178734,0
-0.985128,0.17921,0,-0.98401,0.178115,0
-0.985241,0.178592,0,-0.984121,0.177497,0
-0.985353,0.177973,0,-0.984233,0.176879,0
-0.985465,0.177355,0,-0.984344,0.17626,0
-0.985576,0.176736,0,-0.984454,0.175642,0
-0.985687,0.176117,0,-0.984564,0.175023,0
-0.985798,0.175498,0,-0.984674,0.174404,0
-0.985908,0.174879,0,-0.984784,0.173786,0
-0.986018,0.17426,0,-0.984893,0.173167,0
-0.986127,0.173641,0,-0.985001,0.172548,0
-0.986236,0.173022,0,-0.985109,0.171929,0
-0.986345,0.172403,0,-0.985217,0.17131,0
-0.986453,0.171784,0,-0.985325,0.170691,0
-0.986561,0.171164,0,-0.985432,0.170072,0
-0.986669,0.170545,0,-0.985538,0.169453,0
-0.986776,0.169925,0,-0.985645,0.168833,0
-0.986883,0.169306,0,-0.98575,0.168214,0
-0.986989,0.168686,0,-0.985856,0.167595,0
-0.987095,0.168066,0,-0.985961,0.166975,0
-0.9872,0.167447,0,-0.986066,0.166356,0
-0.987306,0.166827,0,-0.98617,0.165736,0
-0.98741,0.166207,0,-0.986274,0.165116,0
-0.987515,0.165587,0,-0.986378,0.164497,0
-0.987619,0.164967,0,-0.986481,0.163877,0
-0.987722,0.164347,0,-0.986584,0.163257,0
-0.987826,0.163727,0,-0.986686,0.162637,0
-0.987928,0.163107,0,-0.986788,0.162017,0
-0.988031,0.162486,0,-0.98689,0.161397,0
-0.988133,0.161866,0,-0.986991,0.160777,0
-0.988235,0.161246,0,-0.987092,0.160157,0
-0.988336,0.160625,0,-0.987192,0.159537,0
-0.988437,0.160005,0,-0.987292,0.158916,0
-0.988537,0.159384,0,-0.987392,0.158296,0
-0.988637,0.158763,0,-0.987491,0.157676,0
-0.988737,0.158143,0,-0.98759,0.157055,0
-0.988836,0.157522,0,-0.987688,0.156435,0
-0.988935,0.156901,0,-0.987786,0.155814,0
-0.989034,0.15628,0,-0.987884,0.155193,0
-0.989132,0.155659,0,-0.987981,0.154572,0
-0.98923,0.155038,0,-0.988078,0.153952,0
-0.989327,0.154417,0,-0.988175,0.153331,0
-0.989424,0.153796,0,-0.988271,0.15271,0
-0.989521,0.153175,0,-0.988367,0.152089,0
-0.989617,0.152553,0,-0.988462,0.151468,0
-0.989713,0.151932,0,-0.988557,0.150847,0
-0.989808,0.151311,0,-0.988652,0.150226,0
-0.989903,0.150689,0,-0.988746,0.149604,0
-0.989998,0.150068,0,-0.98884,0.148983,0
-0.990092,0.149446,0,-0.988933,0.148362,0
-0.990186,0.148825,0,-0.989026,0.14774,0
-0.99028,0.148203,0,-0.989119,0.147119,0
-0.990373,0.147581,0,-0.989211,0.146497,0
-0.990465,0.146959,0,-0.989303,0.145876,0
-0.990558,0.146337,0,-0.989394,0.145254,0
-0.99065,0.145715,0,-0.989485,0.144633,0
-0.990741,0.145094,0,-0.989576,0.144011,0
-0.990832,0.144471,0,-0.989666,0.143389,0
-0.990923,0.143849,0,-0.989756,0.142767,0
-0.991013,0.143227,0,-0.989846,0.142145,0
-0.991103,0.142605,0,-0.989935,0.141523,0
-0.991193,0.141983,0,-0.990024,0.140901,0
-0.991282,0.14136,0,-0.990112,0.140279,0
-0.991371,0.140738,0,-0.9902,0.139657,0
-0.991459,0.140116,0,-0.990288,0.139035,0
-0.991547,0.139493,0,-0.990375,0.138413,0
-0.991635,0.138871,0,-0.990461,0.13779,0
-0.991722,0.138248,0,-0.990548,0.137168,0
-0.991809,0.137625,0,-0.990634,0.136546,0
-0.991895,0.137003,0,-0.990719,0.135923,0
-0.991981,0.13638,0,-0.990805,0.135301,0
-0.992067,0.135757,0,-0.990889,0.134678,0
-0.992152,0.135134,0,-0.990974,0.134055,0
-0.992237,0.134511,0,-0.991058,0.133433,0
-0.992322,0.133888,0,-0.991142,0.13281,0
-0.992406,0.133265,0,-0.991225,0.132187,0
-0.99249,0.132642,0,-0.991308,0.131564,0
-0.992573,0.132019,0,-0.99139,0.130942,0
-0.992656,0.131396,0,-0.991472,0.130319,0
-0.992738,0.130773,0,-0.991554,0.129696,0
-0.99282,0.130149,0,-0.991635,0.129073,0
-0.992902,0.129526,0,-0.991716,0.128449,0
-0.992984,0.128903,0,-0.991797,0.127826,0
-0.993064,0.128279,0,-0.991877,0.127203,0
-0.993145,0.127656,0,-0.991956,0.12658,0
-0.993225,0.127032,0,-0.992036,0.125957,0
-0.993305,0.126408,0,-0.992115,0.125333,0
-0.993384,0.125785,0,-0.992193,0.12471,0
-0.993463,0.125161,0,-0.992271,0.124086,0
-0.993542,0.124537,0,-0.992349,0.123463,0
-0.99362,0.123914,0,-0.992427,0.122839,0
-0.993698,0.12329,0,-0.992504,0.122216,0
-0.993776,0.122666,0,-0.99258,0.121592,0
-0.993853,0.122042,0,-0.992656,0.120969,0
-0.993929,0.121418,0,-0.992732,0.120345,0
-0.994006,0.120794,0,-0.992808,0.119721,0
-0.994081,0.12017,0,-0.992883,0.119097,0
-0.994157,0.119546,0,-0.992957,0.118473,0
-0.994232,0.118921,0,-0.993031,0.117849,0
-0.994307,0.118297,0,-0.993105,0.117225,0
-0.994381,0.117673,0,-0.993179,0.116601,0
-0.994455,0.117049,0,-0.993252,0.115977,0
-0.994528,0.116424,0,-0.993325,0.115353,0
-0.994602,0.1158,0,-0.993397,0.114729,0
-0.994674,0.115175,0,-0.993469,0.114105,0
-0.994747,0.114551,0,-0.99354,0.113481,0
-0.994819,0.113926,0,-0.993611,0.112856,0
-0.99489,0.113302,0,-0.993682,0.112232,0
-0.994961,0.112677,0,-0.993752,0.111608,0
-0.995032,0.112052,0,-0.993822,0.110983,0
-0.995102,0.111428,0,-0.993892,0.110359,0
-0.995172,0.110803,0,-0.993961,0.109734,0
-0.995242,0.110178,0,-0.99403,0.10911,0
-0.995311,0.109553,0,-0.994098,0.108485,0
-0.99538,0.108928,0,-0.994166,0.107861,0
-0.995449,0.108303,0,-0.994234,0.107236,0
-0.995517,0.107678,0,-0.994301,0.106611,0
-0.995584,0.107053,0,-0.994368,0.105986,0
-0.995651,0.106428,0,-0.994434,0.105362,0
-0.995718,0.105803,0,-0.9945,0.104737,0
-0.995785,0.105178,0,-0.994566,0.104112,0
-0.995851,0.104553,0,-0.994631,0.103487,0
-0.995916,0.103927,0,-0.994696,0.102862,0
-0.995982,0.103302,0,-0.99476,0.102237,0
-0.996047,0.102677,0,-0.994824,0.101612,0
-0.996111,0.102051,0,-0.994888,0.100987,0
-0.996175,0.101426,0,-0.994951,0.100362,0
-0.996239,0.100801,0,-0.995014,0.0997366,0
-0.996302,0.100175,0,-0.995076,0.0991114,0
-0.996365,0.0995496,0,-0.995138,0.0984861,0
-0.996428,0.098924,0,-0.9952,0.0978608,0
-0.99649,0.0982984,0,-0.995261,0.0972355,0
-0.996552,0.0976728,0,-0.995322,0.0966102,0
-0.996613,0.0970471,0,-0.995383,0.0959848,0
-0.996674,0.0964214,0,-0.995443,0.0953593,0
-0.996735,0.0957956,0,-0.995503,0.0947339,0
-0.996795,0.0951698,0,-0.995562,0.0941083,0
-0.996854,0.094544,0,-0.995621,0.0934828,0
-0.996914,0.0939181,0,-0.995679,0.0928572,0
-0.996973,0.0932922,0,-0.995738,0.0922316,0
-0.997031,0.0926662,0,-0.995795,0.0916059,0
-0.99709,0.0920403,0,-0.995853,0.0909802,0
-0.997148,0.0914142,0,-0.99591,0.0903545,0
-0.997205,0.0907882,0,-0.995966,0.0897287,0
-0.997262,0.0901621,0,-0.996022,0.0891029,0
-0.997319,0.0895359,0,-0.996078,0.0884771,0
-0.997375,0.0889098,0,-0.996134,0.0878512,0
-0.997431,0.0882836,0,-0.996189,0.0872253,0
-0.997486,0.0876573,0,-0.996243,0.0865994,0
-0.997541,0.0870311,0,-0.996297,0.0859734,0
-0.997596,0.0864048,0,-0.996351,0.0853474,0
-0.99765,0.0857784,0,-0.996405,0.0847214,0
-0.997704,0.085152,0,-0.996458,0.0840953,0
-0.997758,0.0845256,0,-0.99651,0.0834692,0
-0.997811,0.0838992,0,-0.996563,0.082843,0
-0.997863,0.0832727,0,-0.996614,0.0822169,0
-0.997916,0.0826462,0,-0.996666,0.0815906,0
-0.997968,0.0820197,0,-0.996717,0.0809644,0
-0.998019,0.0813931,0,-0.996768,0.0803381,0
-0.99807,0.0807665,0,-0.996818,0.0797118,0
-0.998121,0.0801398,0,-0.996868,0.0790855,0
-0.998171,0.0795132,0,-0.996917,0.0784591,0
-0.998221,0.0788865,0,-0.996966,0.0778327,0
-0.998271,0.0782597,0,-0.997015,0.0772063,0
-0.99832,0.077633,0,-0.997063,0.0765798,0
-0.998369,0.0770062,0,-0.997111,0.0759534,0
-0.998417,0.0763793,0,-0.997159,0.0753268,0
-0.998465,0.0757525,0,-0.997206,0.0747003,0
-0.998513,0.0751256,0,-0.997253,0.0740737,0
-0.99856,0.0744987,0,-0.997299,0.0734471,0
-0.998607,0.0738717,0,-0.997345,0.0728205,0
-0.998653,0.0732448,0,-0.997391,0.0721938,0
-0.998699,0.0726178,0,-0.997436,0.0715671,0
-0.998745,0.0719907,0,-0.997481,0.0709404,0
-0.99879,0.0713637,0,-0.997525,0.0703136,0
-0.998835,0.0707366,0,-0.997569,0.0696869,0
-0.998879,0.0701095,0,-0.997613,0.0690601,0
-0.998923,0.0694823,0,-0.997656,0.0684332,0
-0.998967,0.0688551,0,-0.997699,0.0678064,0
-0.99901,0.0682279,0,-0.997741,0.0671795,0
-0.999053,0.0676007,0,-0.997783,0.0665526,0
-0.999096,0.0669734,0,-0.997825,0.0659256,0
-0.999138,0.0663462,0,-0.997866,0.0652987,0
-0.999179,0.0657189,0,-0.997907,0.0646717,0
-0.999221,0.0650915,0,-0.997947,0.0640447,0
-0.999262,0.0644642,0,-0.997987,0.0634176,0
-0.999302,0.0638368,0,-0.998027,0.0627906,0
-0.999342,0.0632094,0,-0.998066,0.0621635,0
-0.999382,0.0625819,0,-0.998105,0.0615363,0
-0.999421,0.0619545,0,-0.998143,0.0609092,0
-0.99946,0.061327,0,-0.998181,0.060282,0
-0.999499,0.0606995,0,-0.998219,0.0596549,0
-0.999537,0.0600719,0,-0.998256,0.0590276,0
-0.999574,0.0594444,0,-0.998293,0.0584004,0
-0.999612,0.0588168,0,-0.99833,0.0577731,0
-0.999649,0.0581892,0,-0.998366,0.0571459,0
-0.999685,0.0575616,0,-0.998402,0.0565186,0
-0.999722,0.0569339,0,-0.998437,0.0558912,0
-0.999757,0.0563062,0,-0.998472,0.0552639,0
